Order_ID,Order_Date,Region,Product,Category,Unit_Price,Quantity,Revenue,Customer_ID
ORD-00869,2023-06-05,North America,Product F,Hardware,2088.25,69,144089.13,CUST-0091
ORD-00870,2022-07-10,Europe,Product I,Hardware,1257.67,92,115706.08,CUST-0023
ORD-00871,2022-02-10,Europe,Product I,Services,770.51,51,39295.85,CUST-0763
ORD-00872,2022-06-10,North America,Product F,Services,891.58,39,34771.81,CUST-0242
ORD-00873,2023-05-29,Asia Pacific,Product A,Services,1763.42,4,7053.68,CUST-0967
ORD-00874,2023-07-23,Asia Pacific,Product D,Software,716.48,51,36540.63,CUST-0673
ORD-00875,2022-05-21,North America,Product G,Consulting,2307.82,79,182317.57,CUST-0894
ORD-00876,2023-10-03,Europe,Product G,Software,1283.87,55,70612.71,CUST-0994
ORD-00877,2022-11-16,Middle East & Africa,Product F,Hardware,1107.36,27,36790.07,CUST-0595
ORD-00878,2023-07-09,Europe,Product C,Services,1531.9,68,104169.29,CUST-0932
ORD-00879,2022-05-19,Latin America,Product C,Consulting,1838.37,41,75373.11,CUST-0070
ORD-00880,2023-07-25,Middle East & Africa,Product B,Software,669.32,19,12716.99,CUST-0745
ORD-00881,2022-01-31,Asia Pacific,Product G,Hardware,641.53,96,61586.77,CUST-0957
ORD-00882,2023-10-15,Asia Pacific,Product C,Software,258.2,24,6196.9,CUST-0027
ORD-00883,2023-09-19,Middle East & Africa,Product E,Consulting,1155.73,30,34672.02,CUST-0611
ORD-00884,2022-08-26,Europe,Product A,Services,225.47,100,22547.48,CUST-0489
ORD-00885,2022-05-18,Middle East & Africa,Product J,Hardware,1438.44,48,69044.99,CUST-0189
ORD-00886,2023-02-01,Latin America,Product H,Software,369.38,29,10712.12,CUST-0034
ORD-00887,2023-02-23,North America,Product E,Hardware,580.78,86,49946.81,CUST-0208
ORD-00888,2022-07-29,North America,Product C,Hardware,2089.08,63,131612.16,CUST-0705
ORD-00889,2022-11-29,Latin America,Product D,Hardware,839.49,6,6153.06,CUST-0845
ORD-00890,2023-01-25,Asia Pacific,Product G,Consulting,1881.32,74,139217.78,CUST-0609
ORD-00891,2023-07-04,Middle East & Africa,Product A,Consulting,263.17,59,15526.84,CUST-0847
ORD-00892,2022-02-13,Europe,Product I,Consulting,903.59,95,85840.67,CUST-0041
ORD-00893,2023-07-26,Latin America,Product I,Electronics,420.21,57,23951.87,CUST-0408
ORD-00894,2022-11-08,Asia Pacific,Product H,Software,873.8,79,88621.55,CUST-0707
ORD-00895,2023-06-14,Europe,Product H,Hardware,249.0,65,16184.71,CUST-0116
ORD-00896,2022-07-04,Middle East & Africa,Product I,Software,816.48,42,34292.16,CUST-0462
ORD-00897,2022-01-26,Europe,Product H,Consulting,1978.24,26,51434.36,CUST-0904
ORD-00898,2023-04-11,North America,Product E,Services,1678.62,92,154432.93,CUST-0816
ORD-00899,2022-06-17,North America,Product B,Electronics,1712.57,82,140430.78,CUST-0372
ORD-00900,2022-03-29,Middle East & Africa,Product G,Consulting,1243.54,21,26114.37,CUST-0388
ORD-00901,2023-07-18,Latin America,Product A,Software,1828.89,73,133509.18,CUST-0893
ORD-00902,2023-11-07,Europe,Product C,Software,438.67,92,44807.48,CUST-0316
ORD-00903,2022-11-13,Latin America,Product E,Software,279.23,17,6133.43,CUST-0004
ORD-00904,2023-09-30,Asia Pacific,Product A,Hardware,1020.37,64,65303.93,CUST-0557
ORD-00905,2022-01-06,Middle East & Africa,Product H,Software,472.9,85,40196.84,CUST-0488
ORD-00906,2023-04-10,Latin America,Product H,Electronics,1222.37,1,1222.37,CUST-0251
ORD-00907,2023-07-15,Asia Pacific,Product J,Consulting,1649.24,27,44529.39,CUST-0051
ORD-00908,2022-07-09,Europe,Product A,Services,133.77,5,668.83,CUST-0684
ORD-00909,2023-08-15,Middle East & Africa,Product E,Services,1844.75,7,12913.25,CUST-0112
ORD-00910,2023-03-03,Europe,Product C,Services,1365.79,89,121555.09,CUST-0717
ORD-00911,2023-09-02,Middle East & Africa,Product I,Software,1934.27,96,185690.1,CUST-0593
ORD-00912,2023-01-04,North America,Product B,Services,815.4,49,39954.75,CUST-0840
ORD-00913,2022-03-11,Latin America,Product I,Electronics,621.02,18,11178.43,CUST-0125
ORD-00914,2023-12-13,Asia Pacific,Product F,Consulting,856.83,27,28667.3,CUST-0627
ORD-00915,2022-03-01,North America,Product J,Consulting,2370.02,62,146941.42,CUST-0742
ORD-00916,2023-12-07,Middle East & Africa,Product E,Hardware,1237.25,41,58434.2,CUST-0589
ORD-00917,2023-10-01,Asia Pacific,Product C,Consulting,1147.14,67,76858.18,CUST-0747
ORD-00918,2023-10-10,Latin America,Product H,Software,1773.14,30,53194.33,CUST-0726
ORD-00919,2022-10-25,Europe,Product A,Electronics,106.45,81,8622.59,CUST-0816
ORD-00920,2022-05-01,Europe,Product J,Hardware,943.12,43,40554.08,CUST-0359
ORD-00921,2023-07-28,Europe,Product A,Software,1535.09,33,50657.86,CUST-0810
ORD-00922,2022-03-11,Asia Pacific,Product E,Consulting,1122.49,99,111126.26,CUST-0007
ORD-00923,2022-04-27,Asia Pacific,Product F,Hardware,1462.57,79,115543.3,CUST-0984
ORD-00924,2022-01-30,Europe,Product D,Services,1843.56,87,160389.31,CUST-0491
ORD-00925,2023-05-01,North America,Product C,Hardware,423.6,59,24992.63,CUST-0914
ORD-00926,2023-07-04,Asia Pacific,Product H,Hardware,1859.19,8,14873.52,CUST-0856
ORD-00927,2023-06-18,Asia Pacific,Product J,Services,1132.6,3,3397.79,CUST-0214
ORD-00928,2023-08-15,Asia Pacific,Product F,Electronics,1940.75,36,69866.85,CUST-0861
ORD-00929,2022-02-01,Asia Pacific,Product G,Consulting,1692.69,74,125259.15,CUST-0621
ORD-00930,2023-02-03,Europe,Product J,Electronics,1909.55,97,185226.69,CUST-0316
ORD-00931,2023-12-24,Asia Pacific,Product A,Services,857.05,64,69957.4,CUST-0381
ORD-00932,2023-04-08,Asia Pacific,Product D,Consulting,639.52,15,9592.81,CUST-0384
ORD-00933,2022-02-08,Europe,Product B,Hardware,1140.36,62,70702.23,CUST-0927
ORD-00934,2023-05-28,Europe,Product D,Services,2036.2,94,191402.88,CUST-0895
ORD-00935,2023-06-21,Asia Pacific,Product F,Software,1550.49,13,20156.35,CUST-0842
ORD-00936,2023-06-13,Europe,Product D,Electronics,1040.35,92,95711.76,CUST-0886
ORD-00937,2023-06-19,North America,Product A,Services,2241.67,88,197266.91,CUST-0869
ORD-00938,2023-09-01,North America,Product F,Hardware,2140.69,14,29969.73,CUST-0534
ORD-00939,2023-11-06,Asia Pacific,Product A,Consulting,1529.06,82,160293.23,CUST-0329
ORD-00940,2022-07-25,Europe,Product E,Services,1196.73,99,118476.43,CUST-0452
ORD-00941,2023-11-19,North America,Product E,Software,428.54,15,7090.54,CUST-0638
ORD-00942,2023-07-28,Middle East & Africa,Product B,Software,1107.93,71,78663.1,CUST-0327
ORD-00943,2022-10-05,Europe,Product E,Consulting,580.15,10,5801.5,CUST-0319
ORD-00944,2023-09-20,Asia Pacific,Product I,Hardware,148.92,4,595.66,CUST-0483
ORD-00945,2023-11-23,North America,Product B,Hardware,185.89,55,12047.84,CUST-0722
ORD-00946,2023-09-03,Middle East & Africa,Product H,Consulting,743.47,43,31969.1,CUST-0838
ORD-00947,2022-07-22,Middle East & Africa,Product B,Hardware,1157.19,12,13886.27,CUST-0833
ORD-00948,2023-12-17,Latin America,Product B,Hardware,655.26,83,67550.87,CUST-0477
ORD-00949,2023-04-27,Europe,Product D,Software,1902.05,79,150262.07,CUST-0265
ORD-00950,2023-01-08,Latin America,Product C,Services,1588.12,42,66700.98,CUST-0465
ORD-00951,2023-05-15,North America,Product B,Hardware,324.16,62,20097.65,CUST-0473
ORD-00952,2022-06-24,Asia Pacific,Product F,Consulting,1170.62,66,77261.09,CUST-0106
ORD-00953,2023-02-20,North America,Product F,Consulting,1579.72,39,61608.94,CUST-0546
ORD-00954,2023-04-18,Latin America,Product J,Hardware,515.22,32,16487.1,CUST-0562
ORD-00955,2022-06-12,Latin America,Product G,Electronics,714.39,89,63580.94,CUST-0606
ORD-00956,2023-03-18,Latin America,Product J,Services,1111.83,31,34466.65,CUST-0178
ORD-00957,2023-11-10,North America,Product J,Hardware,327.52,77,30075.35,CUST-0569
ORD-00958,2022-04-10,Latin America,Product C,Services,1913.97,9,17225.75,CUST-0613
ORD-00959,2022-04-22,Middle East & Africa,Product G,Services,1013.88,85,86179.42,CUST-0063
ORD-00960,2022-04-03,Europe,Product C,Consulting,1992.48,82,163383.7,CUST-0830
ORD-00961,2022-01-01,Europe,Product C,Hardware,1194.54,50,59727.19,CUST-0631
ORD-00962,2023-08-15,Latin America,Product D,Software,1378.96,41,56537.27,CUST-0307
ORD-00963,2023-08-07,Asia Pacific,Product G,Services,1981.06,75,148579.8,CUST-0009
ORD-00964,2023-09-19,Middle East & Africa,Product G,Software,1712.39,8,13699.08,CUST-0379
ORD-00965,2023-07-17,North America,Product A,Consulting,1980.56,46,91105.88,CUST-0113
ORD-00966,2022-10-16,North America,Product D,Hardware,1703.2,51,86863.16,CUST-0641
ORD-00967,2022-11-22,Latin America,Product G,Hardware,898.62,28,31011.33,CUST-0487
ORD-00968,2022-05-23,Europe,Product I,Hardware,1863.94,47,87605.08,CUST-0861
ORD-00969,2023-03-04,Europe,Product E,Software,343.03,10,3430.25,CUST-0664
ORD-00970,2022-01-17,Europe,Product H,Hardware,2146.32,18,38633.79,CUST-0087
ORD-00971,2022-05-21,Latin America,Product H,Consulting,1864.11,80,149128.52,CUST-0185
ORD-00972,2023-04-11,Middle East & Africa,Product G,Consulting,1649.14,50,82456.96,CUST-0364
ORD-00973,2022-08-20,Europe,Product G,Consulting,70.94,64,4539.99,CUST-0868
ORD-00974,2022-08-31,Middle East & Africa,Product E,Hardware,1856.8,74,137403.25,CUST-0376
ORD-00975,2022-02-04,North America,Product J,Hardware,1709.43,15,25641.38,CUST-0595
ORD-00976,2023-05-09,North America,Product C,Consulting,2361.58,97,229072.78,CUST-0798
ORD-00977,2022-10-14,Latin America,Product I,Electronics,1070.55,79,84573.11,CUST-0091
ORD-00978,2022-09-09,Latin America,Product B,Consulting,1606.29,40,64251.66,CUST-0628
ORD-00979,2022-02-24,Asia Pacific,Product I,Electronics,964.29,66,63643.42,CUST-0928
ORD-00980,2023-04-26,Middle East & Africa,Product F,Hardware,738.18,38,28050.97,CUST-0297
ORD-00981,2022-06-21,North America,Product J,Services,1761.11,73,128561.31,CUST-0267
ORD-00982,2022-03-04,Latin America,Product J,Software,1167.08,85,99201.54,CUST-0299
ORD-00983,2023-10-02,North America,Product E,Hardware,253.07,65,16449.8,CUST-0079
ORD-00984,2022-10-12,Asia Pacific,Product C,Consulting,597.9,33,19730.54,CUST-0015
ORD-00985,2022-04-25,Middle East & Africa,Product C,Consulting,1490.99,85,126733.82,CUST-0458
ORD-00986,2023-01-14,Europe,Product E,Software,1095.15,68,74470.21,CUST-0883
ORD-00987,2022-02-03,Asia Pacific,Product B,Software,1211.31,20,24226.22,CUST-0858
ORD-00988,2023-05-23,Latin America,Product G,Software,1338.3,93,124462.01,CUST-0653
ORD-00989,2022-06-21,Europe,Product J,Services,171.53,34,5831.98,CUST-0774
ORD-00990,2022-04-29,North America,Product C,Hardware,993.06,39,38729.45,CUST-0488
ORD-00991,2023-06-30,Europe,Product G,Hardware,1072.99,19,20386.9,CUST-0544
ORD-00992,2023-03-22,North America,Product E,Hardware,953.89,41,39109.47,CUST-0985
ORD-00993,2023-06-27,North America,Product B,Consulting,1551.57,56,86888.06,CUST-0626
ORD-00994,2023-10-30,Asia Pacific,Product F,Services,570.82,13,7420.68,CUST-0262
ORD-00995,2023-11-02,Middle East & Africa,Product G,Hardware,1557.64,96,171718.62,CUST-0689
ORD-00996,2023-08-26,Europe,Product I,Services,1508.71,24,36208.93,CUST-0321
ORD-00997,2023-07-15,North America,Product A,Electronics,87.99,13,1143.87,CUST-0538
ORD-00998,2022-04-17,Latin America,Product F,Software,1464.24,33,48319.88,CUST-0198
ORD-00999,2022-02-04,North America,Product J,Electronics,193.1,77,14868.98,CUST-0673
ORD-01000,2022-08-11,Middle East & Africa,Product B,Electronics,218.45,78,17039.37,CUST-0134
ORD-01001,2023-01-20,Middle East & Africa,Product C,Electronics,1406.52,33,46415.31,CUST-0302
ORD-01002,2023-04-24,North America,Product H,Services,1860.3,89,165566.73,CUST-0926
ORD-01003,2023-11-15,Asia Pacific,Product E,Software,1572.43,36,71066.05,CUST-0392
ORD-01004,2023-02-02,Asia Pacific,Product A,Services,1913.43,34,65056.66,CUST-0183
ORD-01005,2023-03-28,North America,Product H,Software,1488.11,23,34226.45,CUST-0661
ORD-01006,2023-05-19,North America,Product C,Consulting,1858.78,28,52045.7,CUST-0629
ORD-01007,2023-10-21,North America,Product H,Services,301.69,10,3016.92,CUST-0073
ORD-01008,2023-08-09,Asia Pacific,Product H,Electronics,1798.2,20,35963.98,CUST-0669
ORD-01009,2023-10-18,North America,Product A,Hardware,683.46,90,61511.52,CUST-0338
ORD-01010,2023-02-05,Middle East & Africa,Product A,Consulting,1429.83,99,141553.27,CUST-0503
ORD-01011,2023-05-05,Latin America,Product G,Electronics,1103.25,1,1103.25,CUST-0394
ORD-01012,2023-12-07,Latin America,Product B,Consulting,1093.84,46,58703.98,CUST-0311
ORD-01013,2023-02-15,North America,Product B,Services,1311.03,44,57685.12,CUST-0083
ORD-01014,2023-04-16,Asia Pacific,Product D,Software,1131.23,50,56561.36,CUST-0677
ORD-01015,2022-07-15,Asia Pacific,Product G,Electronics,1279.7,46,58866.35,CUST-0499
ORD-01016,2022-03-28,Latin America,Product D,Software,119.61,4,478.45,CUST-0738
ORD-01017,2023-08-31,Europe,Product H,Hardware,190.12,70,13308.34,CUST-0659
ORD-01018,2022-11-12,Latin America,Product I,Hardware,1934.82,3,6427.91,CUST-0058
ORD-01019,2022-12-12,North America,Product G,Electronics,555.33,84,57537.93,CUST-0470
ORD-01020,2023-11-26,Middle East & Africa,Product C,Consulting,504.32,10,5584.74,CUST-0145
ORD-01021,2023-05-16,North America,Product H,Consulting,167.18,90,15045.84,CUST-0665
ORD-01022,2022-05-14,North America,Product C,Electronics,2176.91,13,28299.83,CUST-0468
ORD-01023,2023-09-18,Europe,Product J,Electronics,1809.18,14,25328.54,CUST-0117
ORD-01024,2023-05-25,Middle East & Africa,Product J,Software,173.06,26,4499.68,CUST-0437
ORD-01025,2022-12-12,Latin America,Product F,Electronics,1952.91,74,174744.97,CUST-0330
ORD-01026,2022-08-07,North America,Product J,Software,845.08,16,13521.26,CUST-0281
ORD-01027,2022-05-25,Latin America,Product C,Services,1129.15,57,64361.27,CUST-0250
ORD-01028,2023-08-19,North America,Product C,Electronics,1911.06,81,154796.05,CUST-0628
ORD-01029,2023-01-21,Europe,Product A,Hardware,228.15,1,228.15,CUST-0184
ORD-01030,2022-04-02,Middle East & Africa,Product E,Hardware,1402.33,99,138830.86,CUST-0488
ORD-01031,2023-12-10,Europe,Product D,Software,1427.43,67,113816.7,CUST-0245
ORD-01032,2022-06-28,Middle East & Africa,Product A,Consulting,401.0,64,25664.06,CUST-0627
ORD-01033,2022-04-01,Asia Pacific,Product F,Hardware,58.91,31,1826.26,CUST-0197
ORD-01034,2022-05-01,Middle East & Africa,Product B,Consulting,755.71,98,74059.34,CUST-0553
ORD-01035,2023-06-04,Europe,Product H,Software,647.94,25,16198.38,CUST-0116
ORD-01036,2022-06-02,Latin America,Product H,Software,361.53,6,2169.19,CUST-0056
ORD-01037,2023-10-23,Asia Pacific,Product E,Software,897.61,43,38597.22,CUST-0632
ORD-01038,2023-04-10,North America,Product B,Electronics,2224.18,23,51156.04,CUST-0162
ORD-01039,2022-01-30,Latin America,Product I,Electronics,188.18,31,5833.46,CUST-0739
ORD-01040,2023-04-01,Middle East & Africa,Product J,Services,867.18,96,83249.21,CUST-0694
ORD-01041,2022-11-30,Europe,Product B,Services,543.59,31,21022.92,CUST-0891
ORD-01042,2022-07-24,Latin America,Product D,Electronics,968.43,63,61011.15,CUST-0056
ORD-01043,2023-03-23,Europe,Product D,Consulting,1030.96,50,51547.77,CUST-0383
ORD-01044,2022-05-20,Latin America,Product D,Services,1952.33,26,50760.68,CUST-0344
ORD-01045,2022-05-11,North America,Product J,Electronics,716.61,15,10749.21,CUST-0873
ORD-01046,2023-04-22,Latin America,Product G,Software,1532.66,29,44447.2,CUST-0908
ORD-01047,2022-10-30,Middle East & Africa,Product C,Consulting,1815.88,74,134374.92,CUST-0994
ORD-01048,2023-07-21,Europe,Product B,Hardware,1893.21,63,119272.15,CUST-0883
ORD-01049,2022-08-10,Middle East & Africa,Product H,Hardware,594.38,94,55872.02,CUST-0439
ORD-01050,2022-09-10,Europe,Product F,Hardware,1297.96,76,98644.72,CUST-0969
ORD-01051,2022-06-02,Middle East & Africa,Product A,Hardware,1961.36,6,11768.15,CUST-0482
ORD-01052,2023-06-01,North America,Product G,Consulting,982.71,90,88443.82,CUST-0842
ORD-01053,2022-04-11,Latin America,Product H,Software,212.03,97,20566.76,CUST-0013
ORD-01054,2023-12-11,Latin America,Product D,Software,748.89,31,28544.26,CUST-0093
ORD-01055,2022-01-17,Latin America,Product E,Software,1421.44,74,105186.84,CUST-0766
ORD-01056,2023-08-21,North America,Product H,Hardware,1866.09,91,169814.55,CUST-0416
ORD-01057,2022-07-09,Asia Pacific,Product H,Electronics,1727.75,10,17277.46,CUST-0395
ORD-01058,2023-12-09,Asia Pacific,Product I,Electronics,628.35,97,70333.73,CUST-0969
ORD-01059,2023-09-20,Middle East & Africa,Product J,Software,1586.0,11,17445.99,CUST-0636
ORD-01060,2022-12-10,North America,Product I,Services,2137.87,15,37730.95,CUST-0477
ORD-01061,2023-09-26,North America,Product F,Services,470.13,72,33849.05,CUST-0722
ORD-01062,2022-03-10,Middle East & Africa,Product D,Software,1963.44,31,60866.66,CUST-0553
ORD-01063,2022-04-27,Latin America,Product J,Software,1518.69,98,148831.46,CUST-0231
ORD-01064,2022-11-25,Asia Pacific,Product E,Consulting,1376.44,36,55046.83,CUST-0382
ORD-01065,2022-12-20,Latin America,Product H,Consulting,1077.03,16,20576.17,CUST-0545
ORD-01066,2023-11-26,Middle East & Africa,Product E,Hardware,1260.85,87,141404.07,CUST-0829
ORD-01067,2022-03-09,Europe,Product H,Electronics,226.97,23,5220.21,CUST-0296
ORD-01068,2022-03-20,North America,Product C,Services,322.14,19,6120.61,CUST-0509
ORD-01069,2022-06-04,Europe,Product I,Electronics,683.85,88,60178.66,CUST-0555
ORD-01070,2022-05-16,Latin America,Product F,Hardware,915.53,83,75988.75,CUST-0022
ORD-01071,2022-10-26,Europe,Product B,Electronics,1925.0,30,57749.92,CUST-0855
ORD-01072,2023-06-17,Asia Pacific,Product G,Consulting,718.45,83,59630.96,CUST-0806
ORD-01073,2022-12-01,Latin America,Product J,Consulting,1691.72,57,114903.81,CUST-0581
ORD-01074,2022-05-16,Asia Pacific,Product C,Services,492.22,48,23626.79,CUST-0995
ORD-01075,2022-10-23,North America,Product C,Services,725.45,22,15959.99,CUST-0634
ORD-01076,2022-06-14,Middle East & Africa,Product E,Software,1947.75,91,177245.42,CUST-0710
ORD-01077,2023-11-14,Europe,Product C,Software,305.79,41,15231.62,CUST-0452
ORD-01078,2022-09-24,Asia Pacific,Product C,Software,1146.85,5,5734.25,CUST-0682
ORD-01079,2022-11-21,Asia Pacific,Product C,Services,924.44,21,23426.43,CUST-0125
ORD-01080,2022-01-26,Latin America,Product H,Software,1898.19,41,77825.73,CUST-0160
ORD-01081,2022-01-05,Middle East & Africa,Product I,Services,1312.13,38,49860.78,CUST-0486
ORD-01082,2022-10-24,Middle East & Africa,Product C,Consulting,1470.66,57,83827.64,CUST-0347
ORD-01083,2023-12-07,North America,Product H,Electronics,386.25,71,30807.2,CUST-0026
ORD-01084,2023-02-16,Middle East & Africa,Product D,Hardware,746.92,42,31370.53,CUST-0057
ORD-01085,2023-09-15,Europe,Product J,Consulting,531.5,99,52618.36,CUST-0285
ORD-01086,2022-07-20,North America,Product B,Consulting,2047.72,87,178151.31,CUST-0688
ORD-01087,2022-03-31,Middle East & Africa,Product G,Software,1006.41,78,78499.78,CUST-0620
ORD-01088,2023-06-08,North America,Product F,Hardware,406.19,55,22340.64,CUST-0379
ORD-01089,2023-01-31,Asia Pacific,Product A,Services,722.59,40,28903.78,CUST-0457
ORD-01090,2023-07-29,North America,Product D,Hardware,1795.17,54,96939.44,CUST-0823
ORD-01091,2023-03-30,Asia Pacific,Product C,Hardware,1470.78,54,79422.16,CUST-0143
ORD-01092,2023-08-25,Middle East & Africa,Product B,Software,455.18,61,27765.88,CUST-0889
ORD-01093,2023-06-22,Asia Pacific,Product B,Consulting,1524.42,12,18293.07,CUST-0007
ORD-01094,2023-02-24,Asia Pacific,Product G,Software,1133.84,91,103179.17,CUST-0582
ORD-01095,2022-05-21,Europe,Product C,Hardware,675.9,63,42581.61,CUST-0044
ORD-01096,2022-11-06,Middle East & Africa,Product E,Hardware,1140.6,60,78352.52,CUST-0811
ORD-01097,2022-01-03,Europe,Product E,Services,2105.68,82,172665.52,CUST-0484
ORD-01098,2022-05-08,Asia Pacific,Product G,Software,1009.18,89,89816.9,CUST-0661
ORD-01099,2022-09-08,North America,Product B,Services,1213.74,9,10923.64,CUST-0614
ORD-01100,2023-01-06,Middle East & Africa,Product H,Consulting,900.33,34,30611.34,CUST-0644
ORD-01101,2023-12-04,Latin America,Product B,Services,1049.43,74,85695.73,CUST-0266
ORD-01102,2022-06-16,Middle East & Africa,Product A,Software,673.38,89,59930.66,CUST-0139
ORD-01103,2023-01-01,Europe,Product A,Services,829.7,82,68035.04,CUST-0934
ORD-01104,2022-12-31,North America,Product E,Services,1299.29,10,15627.55,CUST-0785
ORD-01105,2023-10-06,Europe,Product B,Consulting,1669.39,70,116857.17,CUST-0331
ORD-01106,2022-11-20,Asia Pacific,Product E,Services,236.88,75,20791.58,CUST-0148
